id,batch,name,title,summary,path,depends_on
PG291,71,b71-rust-ffi-wasm-extension-generator,Rust FFI WASM Extension Generator,"Generate runnable and maintainable Rust FFI WASM Extension Generator for Rust Cargo workspaces, Axum/Actix services, CLI tools, Tokio workers, Serde contracts, FFI/WASM, unsafe review, supply-chain policy, fuzzing, and releases, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b71-rust-ffi-wasm-extension-generator/SKILL.md,PG183 PG184 PG185 PG191 PG284 PG290
PG292,71,b71-rust-unsafe-boundary-review,Rust Unsafe Boundary Review,"Enforce and test Rust Unsafe Boundary Review for Rust Cargo workspaces, Axum/Actix services, CLI tools, Tokio workers, Serde contracts, FFI/WASM, unsafe review, supply-chain policy, fuzzing, and releases, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b71-rust-unsafe-boundary-review/SKILL.md,PG183 PG184 PG185 PG191 PG284 PG291
PG293,71,b71-rust-supply-chain-policy,Rust Supply Chain Policy,"Enforce and test Rust Supply Chain Policy for Rust Cargo workspaces, Axum/Actix services, CLI tools, Tokio workers, Serde contracts, FFI/WASM, unsafe review, supply-chain policy, fuzzing, and releases, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b71-rust-supply-chain-policy/SKILL.md,PG183 PG184 PG185 PG191 PG284 PG292
PG294,71,b71-rust-test-property-fuzz-generator,Rust Test Property Fuzz Generator,"Generate runnable and maintainable Rust Test Property Fuzz Generator for Rust Cargo workspaces, Axum/Actix services, CLI tools, Tokio workers, Serde contracts, FFI/WASM, unsafe review, supply-chain policy, fuzzing, and releases, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b71-rust-test-property-fuzz-generator/SKILL.md,PG183 PG184 PG185 PG191 PG284 PG293
PG295,71,b71-rust-crosscompile-release-generator,Rust Crosscompile Release Generator,"Generate runnable and maintainable Rust Crosscompile Release Generator for Rust Cargo workspaces, Axum/Actix services, CLI tools, Tokio workers, Serde contracts, FFI/WASM, unsafe review, supply-chain policy, fuzzing, and releases, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b71-rust-crosscompile-release-generator/SKILL.md,PG183 PG184 PG185 PG191 PG284 PG294
PG296,71,b71-rust-build-run-certifier,Rust Build Run Certifier,"Execute and independently verify Rust Build Run Certifier for Rust Cargo workspaces, Axum/Actix services, CLI tools, Tokio workers, Serde contracts, FFI/WASM, unsafe review, supply-chain policy, fuzzing, and releases, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b71-rust-build-run-certifier/SKILL.md,PG183 PG184 PG185 PG191 PG284 PG295
PG297,72,b72-flutter-project-profile-detector,Flutter Project Profile Detector,"Inspect and model Flutter Project Profile Detector for Flutter/Dart mobile, web, and desktop applications, state, routing, APIs, offline sync, platform channels, responsive UI, accessibility, testing, and release packaging, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b72-flutter-project-profile-detector/SKILL.md,PG183 PG184 PG185 PG191 PG296
PG298,72,b72-flutter-dependency-workspace-reproducer,Flutter Dependency Workspace Reproducer,"Reproduce deterministically Flutter Dependency Workspace Reproducer for Flutter/Dart mobile, web, and desktop applications, state, routing, APIs, offline sync, platform channels, responsive UI, accessibility, testing, and release packaging, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b72-flutter-dependency-workspace-reproducer/SKILL.md,PG183 PG184 PG185 PG191 PG296 PG297
PG299,72,b72-flutter-clean-architecture-generator,Flutter Clean Architecture Generator,"Generate runnable and maintainable Flutter Clean Architecture Generator for Flutter/Dart mobile, web, and desktop applications, state, routing, APIs, offline sync, platform channels, responsive UI, accessibility, testing, and release packaging, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b72-flutter-clean-architecture-generator/SKILL.md,PG183 PG184 PG185 PG191 PG296 PG298
PG300,72,b72-flutter-state-routing-generator,Flutter State Routing Generator,"Generate runnable and maintainable Flutter State Routing Generator for Flutter/Dart mobile, web, and desktop applications, state, routing, APIs, offline sync, platform channels, responsive UI, accessibility, testing, and release packaging, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b72-flutter-state-routing-generator/SKILL.md,PG183 PG184 PG185 PG191 PG296 PG299
PG301,72,b72-flutter-api-data-layer-generator,Flutter API Data Layer Generator,"Generate runnable and maintainable Flutter API Data Layer Generator for Flutter/Dart mobile, web, and desktop applications, state, routing, APIs, offline sync, platform channels, responsive UI, accessibility, testing, and release packaging, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b72-flutter-api-data-layer-generator/SKILL.md,PG183 PG184 PG185 PG191 PG296 PG300
PG302,72,b72-flutter-offline-sync-generator,Flutter Offline Sync Generator,"Generate runnable and maintainable Flutter Offline Sync Generator for Flutter/Dart mobile, web, and desktop applications, state, routing, APIs, offline sync, platform channels, responsive UI, accessibility, testing, and release packaging, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b72-flutter-offline-sync-generator/SKILL.md,PG183 PG184 PG185 PG191 PG296 PG301
PG303,72,b72-flutter-platform-channel-generator,Flutter Platform Channel Generator,"Generate runnable and maintainable Flutter Platform Channel Generator for Flutter/Dart mobile, web, and desktop applications, state, routing, APIs, offline sync, platform channels, responsive UI, accessibility, testing, and release packaging, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b72-flutter-platform-channel-generator/SKILL.md,PG183 PG184 PG185 PG191 PG296 PG302
PG304,72,b72-flutter-responsive-multiplatform-ui,Flutter Responsive Multiplatform UI,"Implement and validate Flutter Responsive Multiplatform UI for Flutter/Dart mobile, web, and desktop applications, state, routing, APIs, offline sync, platform channels, responsive UI, accessibility, testing, and release packaging, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b72-flutter-responsive-multiplatform-ui/SKILL.md,PG183 PG184 PG185 PG191 PG296 PG303
PG305,72,b72-flutter-accessibility-localization,Flutter Accessibility Localization,"Implement and validate Flutter Accessibility Localization for Flutter/Dart mobile, web, and desktop applications, state, routing, APIs, offline sync, platform channels, responsive UI, accessibility, testing, and release packaging, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b72-flutter-accessibility-localization/SKILL.md,PG183 PG184 PG185 PG191 PG296 PG304
PG306,72,b72-flutter-test-golden-integration-harness,Flutter Test Golden Integration Harness,"Implement and validate Flutter Test Golden Integration Harness for Flutter/Dart mobile, web, and desktop applications, state, routing, APIs, offline sync, platform channels, responsive UI, accessibility, testing, and release packaging, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b72-flutter-test-golden-integration-harness/SKILL.md,PG183 PG184 PG185 PG191 PG296 PG305
PG307,72,b72-flutter-release-signing-packager,Flutter Release Signing Packager,"Generate runnable and maintainable Flutter Release Signing Packager for Flutter/Dart mobile, web, and desktop applications, state, routing, APIs, offline sync, platform channels, responsive UI, accessibility, testing, and release packaging, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b72-flutter-release-signing-packager/SKILL.md,PG183 PG184 PG185 PG191 PG296 PG306
PG308,72,b72-flutter-build-run-certifier,Flutter Build Run Certifier,"Execute and independently verify Flutter Build Run Certifier for Flutter/Dart mobile, web, and desktop applications, state, routing, APIs, offline sync, platform channels, responsive UI, accessibility, testing, and release packaging, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b72-flutter-build-run-certifier/SKILL.md,PG183 PG184 PG185 PG191 PG296 PG307
PG309,73,b73-swift-project-profile-detector,Swift Project Profile Detector,"Inspect and model Swift Project Profile Detector for Swift, SwiftUI, Xcode, SwiftPM, state, networking, persistence, concurrency, Objective-C interoperability, widgets, accessibility, XCTest, and signing, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b73-swift-project-profile-detector/SKILL.md,PG183 PG184 PG185 PG191 PG308
PG310,73,b73-swift-package-dependency-reproducer,Swift Package Dependency Reproducer,"Reproduce deterministically Swift Package Dependency Reproducer for Swift, SwiftUI, Xcode, SwiftPM, state, networking, persistence, concurrency, Objective-C interoperability, widgets, accessibility, XCTest, and signing, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b73-swift-package-dependency-reproducer/SKILL.md,PG183 PG184 PG185 PG191 PG308 PG309
PG311,73,b73-swiftui-application-generator,SwiftUI Application Generator,"Generate runnable and maintainable SwiftUI Application Generator for Swift, SwiftUI, Xcode, SwiftPM, state, networking, persistence, concurrency, Objective-C interoperability, widgets, accessibility, XCTest, and signing, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b73-swiftui-application-generator/SKILL.md,PG183 PG184 PG185 PG191 PG308 PG310
PG312,73,b73-swift-state-architecture-generator,Swift State Architecture Generator,"Generate runnable and maintainable Swift State Architecture Generator for Swift, SwiftUI, Xcode, SwiftPM, state, networking, persistence, concurrency, Objective-C interoperability, widgets, accessibility, XCTest, and signing, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b73-swift-state-architecture-generator/SKILL.md,PG183 PG184 PG185 PG191 PG308 PG311
PG313,73,b73-swift-networking-contract-generator,Swift Networking Contract Generator,"Generate runnable and maintainable Swift Networking Contract Generator for Swift, SwiftUI, Xcode, SwiftPM, state, networking, persistence, concurrency, Objective-C interoperability, widgets, accessibility, XCTest, and signing, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b73-swift-networking-contract-generator/SKILL.md,PG183 PG184 PG185 PG191 PG308 PG312
PG314,73,b73-swift-persistence-generator,Swift Persistence Generator,"Generate runnable and maintainable Swift Persistence Generator for Swift, SwiftUI, Xcode, SwiftPM, state, networking, persistence, concurrency, Objective-C interoperability, widgets, accessibility, XCTest, and signing, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b73-swift-persistence-generator/SKILL.md,PG183 PG184 PG185 PG191 PG308 PG313
PG315,73,b73-swift-concurrency-safety,Swift Concurrency Safety,"Enforce and test Swift Concurrency Safety for Swift, SwiftUI, Xcode, SwiftPM, state, networking, persistence, concurrency, Objective-C interoperability, widgets, accessibility, XCTest, and signing, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b73-swift-concurrency-safety/SKILL.md,PG183 PG184 PG185 PG191 PG308 PG314
PG316,73,b73-objectivec-swift-interop-manager,Objective-C Swift Interop Manager,"Coordinate and control Objective-C Swift Interop Manager for Swift, SwiftUI, Xcode, SwiftPM, state, networking, persistence, concurrency, Objective-C interoperability, widgets, accessibility, XCTest, and signing, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b73-objectivec-swift-interop-manager/SKILL.md,PG183 PG184 PG185 PG191 PG308 PG315
PG317,73,b73-apple-widget-extension-generator,Apple Widget Extension Generator,"Generate runnable and maintainable Apple Widget Extension Generator for Swift, SwiftUI, Xcode, SwiftPM, state, networking, persistence, concurrency, Objective-C interoperability, widgets, accessibility, XCTest, and signing, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b73-apple-widget-extension-generator/SKILL.md,PG183 PG184 PG185 PG191 PG308 PG316
PG318,73,b73-apple-accessibility-localization,Apple Accessibility Localization,"Implement and validate Apple Accessibility Localization for Swift, SwiftUI, Xcode, SwiftPM, state, networking, persistence, concurrency, Objective-C interoperability, widgets, accessibility, XCTest, and signing, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b73-apple-accessibility-localization/SKILL.md,PG183 PG184 PG185 PG191 PG308 PG317
PG319,73,b73-xctest-ui-test-harness,XCTest UI Test Harness,"Implement and validate XCTest UI Test Harness for Swift, SwiftUI, Xcode, SwiftPM, state, networking, persistence, concurrency, Objective-C interoperability, widgets, accessibility, XCTest, and signing, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b73-xctest-ui-test-harness/SKILL.md,PG183 PG184 PG185 PG191 PG308 PG318
PG320,73,b73-xcode-build-signing-certifier,Xcode Build Signing Certifier,"Execute and independently verify Xcode Build Signing Certifier for Swift, SwiftUI, Xcode, SwiftPM, state, networking, persistence, concurrency, Objective-C interoperability, widgets, accessibility, XCTest, and signing, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b73-xcode-build-signing-certifier/SKILL.md,PG183 PG184 PG185 PG191 PG308 PG319
PG321,74,b74-shell-script-profile-detector,Shell Script Profile Detector,"Inspect and model Shell Script Profile Detector for Bash/POSIX shell and PowerShell scripts, modules, error handling, arguments, processes, remoting, secrets, signing, linting, and tests, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b74-shell-script-profile-detector/SKILL.md,PG183 PG184 PG185 PG191 PG320
PG322,74,b74-portable-bash-script-generator,Portable Bash Script Generator,"Generate runnable and maintainable Portable Bash Script Generator for Bash/POSIX shell and PowerShell scripts, modules, error handling, arguments, processes, remoting, secrets, signing, linting, and tests, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b74-portable-bash-script-generator/SKILL.md,PG183 PG184 PG185 PG191 PG320 PG321
PG323,74,b74-shell-strict-mode-error-handling,Shell Strict Mode Error Handling,"Implement and validate Shell Strict Mode Error Handling for Bash/POSIX shell and PowerShell scripts, modules, error handling, arguments, processes, remoting, secrets, signing, linting, and tests, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b74-shell-strict-mode-error-handling/SKILL.md,PG183 PG184 PG185 PG191 PG320 PG322
PG324,74,b74-shell-argument-env-config-parser,Shell Argument Env Config Parser,"Implement and validate Shell Argument Env Config Parser for Bash/POSIX shell and PowerShell scripts, modules, error handling, arguments, processes, remoting, secrets, signing, linting, and tests, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b74-shell-argument-env-config-parser/SKILL.md,PG183 PG184 PG185 PG191 PG320 PG323
PG325,74,b74-shell-process-pipeline-orchestrator,Shell Process Pipeline Orchestrator,"Coordinate and control Shell Process Pipeline Orchestrator for Bash/POSIX shell and PowerShell scripts, modules, error handling, arguments, processes, remoting, secrets, signing, linting, and tests, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b74-shell-process-pipeline-orchestrator/SKILL.md,PG183 PG184 PG185 PG191 PG320 PG324
PG326,74,b74-shell-security-secret-hardening,Shell Security Secret Hardening,"Enforce and test Shell Security Secret Hardening for Bash/POSIX shell and PowerShell scripts, modules, error handling, arguments, processes, remoting, secrets, signing, linting, and tests, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b74-shell-security-secret-hardening/SKILL.md,PG183 PG184 PG185 PG191 PG320 PG325
PG327,74,b74-shellcheck-bats-quality-gate,Shellcheck Bats Quality Gate,"Enforce and test Shellcheck Bats Quality Gate for Bash/POSIX shell and PowerShell scripts, modules, error handling, arguments, processes, remoting, secrets, signing, linting, and tests, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b74-shellcheck-bats-quality-gate/SKILL.md,PG183 PG184 PG185 PG191 PG320 PG326
PG328,74,b74-powershell-project-profile-detector,Powershell Project Profile Detector,"Inspect and model Powershell Project Profile Detector for Bash/POSIX shell and PowerShell scripts, modules, error handling, arguments, processes, remoting, secrets, signing, linting, and tests, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b74-powershell-project-profile-detector/SKILL.md,PG183 PG184 PG185 PG191 PG320 PG327
PG329,74,b74-powershell-module-command-generator,Powershell Module Command Generator,"Generate runnable and maintainable Powershell Module Command Generator for Bash/POSIX shell and PowerShell scripts, modules, error handling, arguments, processes, remoting, secrets, signing, linting, and tests, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b74-powershell-module-command-generator/SKILL.md,PG183 PG184 PG185 PG191 PG320 PG328
PG330,74,b74-powershell-error-pipeline-contract,Powershell Error Pipeline Contract,"Implement and validate Powershell Error Pipeline Contract for Bash/POSIX shell and PowerShell scripts, modules, error handling, arguments, processes, remoting, secrets, signing, linting, and tests, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b74-powershell-error-pipeline-contract/SKILL.md,PG183 PG184 PG185 PG191 PG320 PG329
PG331,74,b74-powershell-remoting-crossplatform,Powershell Remoting Crossplatform,"Implement and validate Powershell Remoting Crossplatform for Bash/POSIX shell and PowerShell scripts, modules, error handling, arguments, processes, remoting, secrets, signing, linting, and tests, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b74-powershell-remoting-crossplatform/SKILL.md,PG183 PG184 PG185 PG191 PG320 PG330
PG332,74,b74-powershell-secret-signing-policy,Powershell Secret Signing Policy,"Enforce and test Powershell Secret Signing Policy for Bash/POSIX shell and PowerShell scripts, modules, error handling, arguments, processes, remoting, secrets, signing, linting, and tests, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b74-powershell-secret-signing-policy/SKILL.md,PG183 PG184 PG185 PG191 PG320 PG331
PG333,74,b74-pester-psscriptanalyzer-quality-gate,Pester Psscriptanalyzer Quality Gate,"Enforce and test Pester Psscriptanalyzer Quality Gate for Bash/POSIX shell and PowerShell scripts, modules, error handling, arguments, processes, remoting, secrets, signing, linting, and tests, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b74-pester-psscriptanalyzer-quality-gate/SKILL.md,PG183 PG184 PG185 PG191 PG320 PG332
PG334,74,b74-cross-shell-automation-certifier,Cross Shell Automation Certifier,"Execute and independently verify Cross Shell Automation Certifier for Bash/POSIX shell and PowerShell scripts, modules, error handling, arguments, processes, remoting, secrets, signing, linting, and tests, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b74-cross-shell-automation-certifier/SKILL.md,PG183 PG184 PG185 PG191 PG320 PG333
PG335,75,b75-sql-schema-dialect-detector,SQL Schema Dialect Detector,"Implement and validate SQL Schema Dialect Detector for SQL migrations, queries, transactions, fixtures, performance and security plus OpenAPI, Protocol Buffers, GraphQL, code generation, and compatibility, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b75-sql-schema-dialect-detector/SKILL.md,PG183 PG184 PG185 PG191 PG334
PG336,75,b75-sql-migration-generator,SQL Migration Generator,"Generate runnable and maintainable SQL Migration Generator for SQL migrations, queries, transactions, fixtures, performance and security plus OpenAPI, Protocol Buffers, GraphQL, code generation, and compatibility, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b75-sql-migration-generator/SKILL.md,PG183 PG184 PG185 PG191 PG334 PG335
PG337,75,b75-sql-query-generator,SQL Query Generator,"Generate runnable and maintainable SQL Query Generator for SQL migrations, queries, transactions, fixtures, performance and security plus OpenAPI, Protocol Buffers, GraphQL, code generation, and compatibility, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b75-sql-query-generator/SKILL.md,PG183 PG184 PG185 PG191 PG334 PG336
PG338,75,b75-sql-transaction-isolation-designer,SQL Transaction Isolation Designer,"Coordinate and control SQL Transaction Isolation Designer for SQL migrations, queries, transactions, fixtures, performance and security plus OpenAPI, Protocol Buffers, GraphQL, code generation, and compatibility, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b75-sql-transaction-isolation-designer/SKILL.md,PG183 PG184 PG185 PG191 PG334 PG337
PG339,75,b75-sql-seed-fixture-generator,SQL Seed Fixture Generator,"Generate runnable and maintainable SQL Seed Fixture Generator for SQL migrations, queries, transactions, fixtures, performance and security plus OpenAPI, Protocol Buffers, GraphQL, code generation, and compatibility, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b75-sql-seed-fixture-generator/SKILL.md,PG183 PG184 PG185 PG191 PG334 PG338
PG340,75,b75-sql-query-plan-performance-gate,SQL Query Plan Performance Gate,"Enforce and test SQL Query Plan Performance Gate for SQL migrations, queries, transactions, fixtures, performance and security plus OpenAPI, Protocol Buffers, GraphQL, code generation, and compatibility, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b75-sql-query-plan-performance-gate/SKILL.md,PG183 PG184 PG185 PG191 PG334 PG339
PG341,75,b75-sql-security-rls-policy-generator,SQL Security RLS Policy Generator,"Enforce and test SQL Security RLS Policy Generator for SQL migrations, queries, transactions, fixtures, performance and security plus OpenAPI, Protocol Buffers, GraphQL, code generation, and compatibility, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b75-sql-security-rls-policy-generator/SKILL.md,PG183 PG184 PG185 PG191 PG334 PG340
PG342,75,b75-sql-compatibility-certifier,SQL Compatibility Certifier,"Execute and independently verify SQL Compatibility Certifier for SQL migrations, queries, transactions, fixtures, performance and security plus OpenAPI, Protocol Buffers, GraphQL, code generation, and compatibility, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b75-sql-compatibility-certifier/SKILL.md,PG183 PG184 PG185 PG191 PG334 PG341
PG343,75,b75-openapi-spec-generator,OpenAPI Spec Generator,"Generate runnable and maintainable OpenAPI Spec Generator for SQL migrations, queries, transactions, fixtures, performance and security plus OpenAPI, Protocol Buffers, GraphQL, code generation, and compatibility, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b75-openapi-spec-generator/SKILL.md,PG183 PG184 PG185 PG191 PG334 PG342
PG344,75,b75-openapi-lint-breaking-change-gate,OpenAPI Lint Breaking Change Gate,"Enforce and test OpenAPI Lint Breaking Change Gate for SQL migrations, queries, transactions, fixtures, performance and security plus OpenAPI, Protocol Buffers, GraphQL, code generation, and compatibility, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b75-openapi-lint-breaking-change-gate/SKILL.md,PG183 PG184 PG185 PG191 PG334 PG343
PG345,75,b75-openapi-codegen-contract-test,OpenAPI Codegen Contract Test,"Implement and validate OpenAPI Codegen Contract Test for SQL migrations, queries, transactions, fixtures, performance and security plus OpenAPI, Protocol Buffers, GraphQL, code generation, and compatibility, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b75-openapi-codegen-contract-test/SKILL.md,PG183 PG184 PG185 PG191 PG334 PG344
PG346,75,b75-protobuf-schema-generator,Protocol Buffers Schema Generator,"Generate runnable and maintainable Protocol Buffers Schema Generator for SQL migrations, queries, transactions, fixtures, performance and security plus OpenAPI, Protocol Buffers, GraphQL, code generation, and compatibility, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b75-protobuf-schema-generator/SKILL.md,PG183 PG184 PG185 PG191 PG334 PG345
PG347,75,b75-protobuf-buf-compatibility-gate,Protocol Buffers Buf Compatibility Gate,"Enforce and test Protocol Buffers Buf Compatibility Gate for SQL migrations, queries, transactions, fixtures, performance and security plus OpenAPI, Protocol Buffers, GraphQL, code generation, and compatibility, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b75-protobuf-buf-compatibility-gate/SKILL.md,PG183 PG184 PG185 PG191 PG334 PG346
PG348,75,b75-graphql-schema-resolver-generator,GraphQL Schema Resolver Generator,"Generate runnable and maintainable GraphQL Schema Resolver Generator for SQL migrations, queries, transactions, fixtures, performance and security plus OpenAPI, Protocol Buffers, GraphQL, code generation, and compatibility, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b75-graphql-schema-resolver-generator/SKILL.md,PG183 PG184 PG185 PG191 PG334 PG347
PG349,75,b75-graphql-security-cost-gate,GraphQL Security Cost Gate,"Enforce and test GraphQL Security Cost Gate for SQL migrations, queries, transactions, fixtures, performance and security plus OpenAPI, Protocol Buffers, GraphQL, code generation, and compatibility, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b75-graphql-security-cost-gate/SKILL.md,PG183 PG184 PG185 PG191 PG334 PG348
PG350,75,b75-multi-contract-language-certifier,Multi Contract Language Certifier,"Execute and independently verify Multi Contract Language Certifier for SQL migrations, queries, transactions, fixtures, performance and security plus OpenAPI, Protocol Buffers, GraphQL, code generation, and compatibility, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b75-multi-contract-language-certifier/SKILL.md,PG183 PG184 PG185 PG191 PG334 PG349
PG351,76,b76-makefile-profile-detector,Makefile Profile Detector,"Inspect and model Makefile Profile Detector for Makefile and CMake build graphs plus Nginx reverse proxy, TLS, rate limiting, routing, and configuration certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b76-makefile-profile-detector/SKILL.md,PG183 PG184 PG185 PG191 PG350
PG352,76,b76-portable-makefile-generator,Portable Makefile Generator,"Generate runnable and maintainable Portable Makefile Generator for Makefile and CMake build graphs plus Nginx reverse proxy, TLS, rate limiting, routing, and configuration certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b76-portable-makefile-generator/SKILL.md,PG183 PG184 PG185 PG191 PG350 PG351
PG353,76,b76-make-incremental-dependency-manager,Make Incremental Dependency Manager,"Coordinate and control Make Incremental Dependency Manager for Makefile and CMake build graphs plus Nginx reverse proxy, TLS, rate limiting, routing, and configuration certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b76-make-incremental-dependency-manager/SKILL.md,PG183 PG184 PG185 PG191 PG350 PG352
PG354,76,b76-make-test-release-orchestrator,Make Test Release Orchestrator,"Coordinate and control Make Test Release Orchestrator for Makefile and CMake build graphs plus Nginx reverse proxy, TLS, rate limiting, routing, and configuration certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b76-make-test-release-orchestrator/SKILL.md,PG183 PG184 PG185 PG191 PG350 PG353
PG355,76,b76-cmake-profile-detector,CMake Profile Detector,"Inspect and model CMake Profile Detector for Makefile and CMake build graphs plus Nginx reverse proxy, TLS, rate limiting, routing, and configuration certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b76-cmake-profile-detector/SKILL.md,PG183 PG184 PG185 PG191 PG350 PG354
PG356,76,b76-cmake-target-graph-generator,CMake Target Graph Generator,"Generate runnable and maintainable CMake Target Graph Generator for Makefile and CMake build graphs plus Nginx reverse proxy, TLS, rate limiting, routing, and configuration certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b76-cmake-target-graph-generator/SKILL.md,PG183 PG184 PG185 PG191 PG350 PG355
PG357,76,b76-cmake-dependency-package-manager,CMake Dependency Package Manager,"Coordinate and control CMake Dependency Package Manager for Makefile and CMake build graphs plus Nginx reverse proxy, TLS, rate limiting, routing, and configuration certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b76-cmake-dependency-package-manager/SKILL.md,PG183 PG184 PG185 PG191 PG350 PG356
PG358,76,b76-cmake-presets-crossbuild-manager,CMake Presets Crossbuild Manager,"Coordinate and control CMake Presets Crossbuild Manager for Makefile and CMake build graphs plus Nginx reverse proxy, TLS, rate limiting, routing, and configuration certification, preserving ownership, compatibility, security, reproducibility, and evidence boundaries.",agent-skills/runtime/b76-cmake-presets-crossbuild-manager/SKILL.md,PG183 PG184 PG185 PG191 PG350 PG357
